lyric,artist
i can see it in your eyes that you're blinded by the flashing lights and you's a stupid muthafucker for letting this thing pass you,Nicki Minaj
by i hope your fire fire burns baby i hope your fire fire burns baby i hope you lay down in your sleep and you,Nicki Minaj
choke on every lie you told and when youre reaching out for me youll see you reap everything you sow burn burn burn,Nicki Minaj
i am not your regular or degular i am just so extracurricular i will not get off into particulars i just copped a coupe that,Nicki Minaj
bitch ridiculous i am not your regular or degular i am just so extracurricular i will not get off into particular i just copped a,Nicki Minaj
coupe that bitch ridiculous oochie coochie juicy tropicana yah who be looking bougie in gabbana moi which one of y'all selling them bananas huh sweep,Nicki Minaj
the playoffs cause who needs a janitor they ask me when i knew i wasn't regular i tell em that the coupe do not take,Nicki Minaj
regular plus all my dogs is with me like cruella yah get these bitches some bread because they jelly yah refrain thick in the thighs,Nicki Minaj
wet as the ocean he fixin to dive this is the prize road to the riches because of my drive up in the skies i,Nicki Minaj
am so famous i need a disguise cuttin some ties thats word to kendrick they killin my vibe pre ththicka ah thicka ah ain't regular,Nicki Minaj
dont even ah even talk on my cellular im still a yah you a nah you a regular i am a star where you start,Nicki Minaj
in my belly yah i am not your regular or degular i am just so extracurricular i will not get off into particulars i just,Nicki Minaj
copped a coupe that bitch ridiculous i am not your regular or degular i am just so extracurricular i will not get off into particular,Nicki Minaj
i just copped a coupe that bitch ridiculous 45 on my table im a killer yah where is elvis presley im priscilla yah bout to,Nicki Minaj
cop some dope from my drug dealer yah then im bout to crush it like godzilla yah is this how people act when you not,Nicki Minaj
regular they screamin from africa to australia i told em that ive always been peculiar queenin down to the letter as in julius refrain thick,Nicki Minaj
in the thighs thin in the waist i be catching them eyes look at the ice whippin that work i be flippin them pies flippin,Nicki Minaj
them pies givin him work whenever he applies look at the size supersiize i aint talkin the fries pre ththicka ah thicka ah ain't regular,Nicki Minaj
dont even ah even talk on my cellular im still a yah you a nah you a regular i am a star where you start,Nicki Minaj
in my belly yah i am not your regular or degular i am just so extracurricular i will not get off into particulars i just,Nicki Minaj
copped a coupe that bitch ridiculous i am not your regular or degular aye i am just so extracurricular hey i will not get off,Nicki Minaj
into particular wait i just copped a coupe that bitch ridiculous skate,Nicki Minaj
pre oh no we don't play with silly girls all i know is the material girls give me the muny the cars the caseloads the,Nicki Minaj
munmunmuny the yen and the pesos the munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmuny yen and the,Nicki Minaj
pesos the munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmunmunmuny the munmunmunmunmuny told y'all on drake's shit told,Nicki Minaj
y'all to fixate bitches want my old shit buy my old mixtape oh i ain't fuckin' with you bum bitches no more always in the,Nicki Minaj
club lookin' like a bozo talkin' 'bout money we could have a conversation top five tax bracket in the population hatin' and i know they,Nicki Minaj
got a reason why i ain't gotta wonder if i want to lease or buy and i dictate how i'm gon' piece the pie i,Nicki Minaj
ain't talkin' about no mothafuckin' pizza pie 'cause i keep a bad bitch booty big and the waist thin seen his little weiner but we,Nicki Minaj
don't like nathans nah homie you gon' need a bigger cockpit 'cause when i fly i be right behind the cockpit break ayo captain ayo,Nicki Minaj
cap ii don't wanna hear that navigation big pa i'm tryin' i'm tryin' to get some sleep ya dig pre oh no we don't play,Nicki Minaj
with silly girls all i know is the material girls give me the muny the cars the caseloads the munmunmuny the yen and the pesos,Nicki Minaj
the munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the,Nicki Minaj
munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmunmunmuny the munmunmunmunmuny i'm in the uk but just for one day who's to say,Nicki Minaj
i won't come back again materialistic i'm narcissistic my shoe game is mean it's so sadistic i took the learjet to cop some lipstick yeah,Nicki Minaj
i'ma risk it i'm optimistic i sip on rosé you sip your mystic my flow's a biscuit short of a picnic okay versace pythons louis,Nicki Minaj
aviators balenciagas and they gotta be the gladiators chanel lambskin vintage vanson i'm on the bike doin' wheelies in a mansion a lot of bad,Nicki Minaj
bitches on the pole dancin' gucci bag just to put the coke cans in break hey yo anna hey yo anna wintour i'ma need that,Nicki Minaj
cover baby girl it's pink friday ya dig pre oh no we don't play with silly girls all i know is the material girls give,Nicki Minaj
me the muny the cars the caseloads the munmunmuny the yen and the pesos the munmunmuny the munmunmuny the munmunmuny yen and the pesos the,Nicki Minaj
munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmuny yen and the pesos the munmunmuny the munmunmuny the munmunmunmunmuny,Nicki Minaj
the munmunmunmunmuny material im always on that new shit material this shit is exclusive material material world for material girls girls girls girls material don't,Nicki Minaj
ever get the truth bent material i could give you the blueprint material material world for material girls girls girls girls material material mamamaterial material,Nicki Minaj
material mamamaterial material material mamamaterial girls girls girls girls material material mamamaterial material material mamamaterial material material mamamaterial girls,Nicki Minaj
as i sit back relax crack jokes for a minute i think about the upandcomers that could probably get it nicki minaj i might go,Nicki Minaj
to jail for fuckin with hell rell if he get ill and pull on my ponytails i heard maino life is like a movie set,Nicki Minaj
up the cameras fuck him in the jacuzzi freekey zeke that should be easy he just came home i know he wanna bone but what,Nicki Minaj
about jr writer i'mma skill him and when i rrride him i'mma grill him the nigga pap he might could fuck me but i ain't,Nicki Minaj
tryna be dripdrippin' a gino green tell stacks to bring the black card up but if i fuck him would he would he yell squad,Nicki Minaj
up tell rich boy to send me a pink toy throw some d's on it im might breathe on it and when im philly i,Nicki Minaj
gotta fuck gillie snatch his big max slap a bitch silly hook dreams of fuckin' a rap rap dude i'm just playin but i'm sayin',Nicki Minaj
dreams of fuckin' a rap rap dude i'm just playin but i'm sayin' dreams of fuckin' a rap rap dude i'm just playin but i'm,Nicki Minaj
sayin' dreams of fuckin' a rap rap dude i'm just playin but i'm sayin' nicki minaj put it in half way red cafe put the,Nicki Minaj
pussy on his freckles haha that tickles uncle murda could bring the handcuffs why is that i gotta watch out gotta get a rough neck,Nicki Minaj
as for gravy he might could beat you know them fat niggas love to eat and when i want a nicki minaj who could it,Nicki Minaj
be it's them young gunnaz chris and lil' neef nicki what about fendi he made you pop tell him to kick rocks or give me,Nicki Minaj
some top i'm on my way to jer' to break ransom off quench his thirst when my pants come off murda mook miles gone have,Nicki Minaj
to battle scoop whoever win and tell him to scadattle run up on mims he could give me backshots this is why this is why,Nicki Minaj
this why i'm hot hook dreams of fuckin' a rap rap dude i'm just playin but i'm sayin' dreams of fuckin' a rap rap dude,Nicki Minaj
i'm just playin but i'm sayin' dreams of fuckin' a rap rap dude i'm just playin but i'm sayin' dreams of fuckin' a rap rap,Nicki Minaj
dude i'm just playin but i'm sayin',Nicki Minaj
big mike big mike the new baddest bitch in the game she go by the name of nicki minaj let's get this shit poppin' playtime,Nicki Minaj
is over motherfuckers nicki minaj this the one they was waitin' on baby i had to do it verse nicki minaj just when they thought,Nicki Minaj
it was safe to play i hit'em with the nic to ki i'm tinkerbell he's peter payai to these rap bitches i'm mother may i,Nicki Minaj
i wanna know why you waste your ti i'm on these rap hoes that don't write they rhy i'm get a can of sprite with,Nicki Minaj
a twist of lime money money money always on my mind coupe color purple no i'm not celie sillay we run new york like we,Nicki Minaj
play relay my flight took off yours has been delayed give it to them early bitches so don't be late playtime is over when i,Nicki Minaj
spit bars my mixtape bring all the boys to the yard all the boys want nicki all the boys want mine all the boys say,Nicki Minaj
they love me yeah they love me long time yes i'm the girl that they heard of i commit murder i body bitches i don't,Nicki Minaj
need a burner queens oh yes i rep queens little white tee plus some tight jeans i make it hard for these chicks to breathe,Nicki Minaj
wrist on freeze i freeze up my sleeves we gettin' money like it grow on trees stay on my qs i stay on my ps,Nicki Minaj
after i'm done then you will acknowledge i'm the president never went to college i'm a bad bitch i don't need no stylist tell a,Nicki Minaj
bitch hollas when she get my dollas bitches talk shit but what is you sayin' got the illest dude in the game speakin my name,Nicki Minaj
i'm the one i'm the one you heard me same number they stiched on mcgrady jersey if i show you how to do it will,Nicki Minaj
you reimburse me let me put on my pumps let me grab my skirtsy i am such a little lady let me do my curtsi,Nicki Minaj
fuck a dry pussy bitch cause i know she thirsty,Nicki Minaj
if you get lost boy then i will find you you'll be my rock boy and i will climb you but you don't notice me,Nicki Minaj
it's like i'm not even here hook i see you in the a i see you in the bay i see you everyday but i,Nicki Minaj
don't know what to say so i'll be at the ball till o'clock a i'll be your cinderellaella aye then maybe you and maybe me,Nicki Minaj
can maybe meet and mmmake a baby then maybe you and me can meet and make a baby let's make a baby let's make a,Nicki Minaj
bay lllets make a baby let's make a bay lllets make a baby let's make a bay lllets make a baby let's make a bay,Nicki Minaj
lllets make a baby i'll be your sun boy and i will guide you you'll be my wave and i'll always ride you and i'll,Nicki Minaj
give anything to prove that i really care hook i see you in the a i see you in the bay i see you everyday,Nicki Minaj
but i don't know what to say so i'll be at the ball till o'clock a i'll be your cinderellaella aye then maybe you and,Nicki Minaj
maybe me can maybe meet and mmmake a baby then maybe you and me can meet and make a baby let's make a baby let's,Nicki Minaj
make a bay lllets make a baby let's make a bay lllets make a baby let's make a bay lllets make a baby let's make,Nicki Minaj
a bay lllets make a baby when they seen the girl stuntin' they thought that i was frontin' i'm not kanye but you can't tell,Nicki Minaj
me nothin' i've been around the world from london to japan i'm on the lllear lllooking for my man cause ooh he so gutter he,Nicki Minaj
mmmake me stutter the french vanilla truck's inside peanut butter the girls wanna see him the boys wanna be him get payed like per diem,Nicki Minaj
from the am to the pm so where the fuck's the flashlight where are my binoculars somebody go tell him i get wetter than tilapias,Nicki Minaj
and i am bipopulars oops i mean bipolar search the whole solar ain't a bitch colder hook i see you in the a i see,Nicki Minaj
you in the bay i see you everyday but i don't know what to say so i'll be at the ball till o'clock a i'll,Nicki Minaj
be your cinderellaella aye then maybe you and maybe me can maybe meet and mmmake a baby then maybe you and me can meet and,Nicki Minaj
make a baby let's make a baby let's make a bay lllets make a baby let's make a bay lllets make a baby let's make,Nicki Minaj
a bay lllets make a baby let's make a bay lllets make a baby,Nicki Minaj
thank you thank you for comin' out tonight ladies and gentlemen i am the president of dirty money records what the hell are you waiting,Nicki Minaj
for new york city who you know fresher than nick' riddle me that mami you itty bitty can't mirror me back everybody gon' see where,Nicki Minaj
i'm lyrically at used to hate nicki now they givin' me dap i live and i learn but i wait my turn i'm always on,Nicki Minaj
the run got weight to burn ease off the gas then i make a turn three off the pass they don't play like her why,Nicki Minaj
i can't just be ill why when they see me bitches gotta to go ew why my lil' nigga still gotta sell krills why i'm,Nicki Minaj
this hot and still didn't get a deal the rain and the pain i done paid my dues i'm ready for the game i done,Nicki Minaj
laced my shoes everything i say believe i'm gon' do came out the coop petite vuitton boots hook can i get an encore i know,Nicki Minaj
you want more i know you sick of all them girls they such a bore but it's my time i need y'all to roar it's,Nicki Minaj
my time i need y'all to roar what the hell are you waiting for after me there shall be no more it's my time i,Nicki Minaj
need y'all to roar what the hell are you waiting for look what you made me do look what i made for you know when,Nicki Minaj
i paid my dues that i would aim for you straight from the streets of queens and yet it seems the only thing they know,Nicki Minaj
is that i push a beam all they see's a pretty face how i ride the base so i put my hoodie down just to,Nicki Minaj
hide my face they don't see the tears i cry the fears i hide tend to keep my cares inside it's merely pride like my,Nicki Minaj
grandmother i wonder if she next to pop said the next time i seen her she would be in a box damn she was right,Nicki Minaj
she was dead right how was i to know that would be her last night if i could turn back the time dear god somehow,Nicki Minaj
could you press rewind won't come when i call but he just in time so i come when he call like i'm next in line,Nicki Minaj
when you got something good why the devil gotta ruin it guess she never know i be the best bitch doing it chester bennington and,Nicki Minaj
mike shinoda of linkin park tired of being what you want me to be feeling so faithless lost under the surface don't know what you're,Nicki Minaj
expecting of me put under the pressure of walking in your shoes caught in the undertow just caught in the undertow every step that i,Nicki Minaj
take is another mistake to you caught in the undertow just caught in the undertow and every second i waste is more than i can,Nicki Minaj
take i've become so numb i can't feel you there become so tired so much more aware i'm becoming this all i want to do,Nicki Minaj
is be more like me and be less like you i've become so numb nicki minaj can i get an encore i know you want,Nicki Minaj
more i've become so numb but it's my time i need ya'll to roar it's my time i need ya'll to roar,Nicki Minaj
new shit jumpoff 007 ms nicki let's get it popping baby cmon queens queens ayo fendi this the jumpoff right here nigga it's minaj lil,Nicki Minaj
mama get a taste of the hot sauce itty bitty real pretty but i'm not soft i beat bitches with the heat like im scott,Nicki Minaj
storch in the ocean is where they getting dropped off all i wanna do is party rock some ed hardy and forty forty you arrive,Nicki Minaj
when it just get started i come through at two and i don't get carted haha excuse me i had to beg your pardon mami,Nicki Minaj
your flow sick my flows retarded 'cause you can take something and you won't be sick but um i can't help my retarded shit 'cause,Nicki Minaj
my flow stupid wheelchair bound take the small bus all year round that bitch pop out with a helmet on her head bottle of new,Nicki Minaj
meds word and a good pair of kids where my chicks all my girls that'll transport bricks ay ay got some mac lip gloss on,Nicki Minaj
your lips ho oh keep a real good jean on your hips uhhuh you could get it and to my dudes kyeah kyeah if you,Nicki Minaj
keep a good bitch in your crew and you rock a good real fucking suit yessir if you got a lil' tree on your boot,Nicki Minaj
you can get it nicki and dirty money nigga shit your draws when i count to three hit the floor bang lil mama pick up,Nicki Minaj
yo jaw uh that theres the chevy 64 haha you that bitch i'm the boss ima have my bodyguard dust me off 'cause i think,Nicki Minaj
i might have some dirt on my shoulder call my nigga light with the money green rover light i'm the boss bitch pink links and,Nicki Minaj
the brinks rockin' the corset sip drinks in my minks call my nigga gravy thats the big baby tell him i said maybe he should,Nicki Minaj
bring the trey peak i already know these lames is gon' hate me but um lately it only motivate me want it with my squad,Nicki Minaj
you gotta come through me i hit the dance floor nigga one two three where my chicks all my girls that'll transport bricks ay ay,Nicki Minaj
got some mac lip gloss on your lips ho oh keep a real good jean on your hips uhhuh ou could get it and to,Nicki Minaj
my dudes kyeah kyeah if you keep a good bitch in your crew and you rock a good real fucking suit yessir if you got,Nicki Minaj
a lil' tree on your boot you can get it,Nicki Minaj
lyrics from snippet you can keep your marxist ways for it's only just a phase money money money makes the world go round young thug,Nicki Minaj
monte carlo big on my ankles money talk i drink up all my lyrics from snippet you can keep your marxist ways for it's only,Nicki Minaj
just a phase money money money makes the world go round asian da brat big racks we spend that these niggas be talking like chitchat,Nicki Minaj
run around with a chanel gift bag been on beat 'cause a i'm in that i'm on it run off the bottom like,Nicki Minaj
yo i am such a dancehall queen i think somebody painted these pants on me but when i drove past you was standin' on the,Nicki Minaj
bus line now all my bitches in the club bust bust wine badder then all of them wack bitches combined i got a lot of,Nicki Minaj
bad bitches inna mi bloodline interlude mayday mayday mayday i'm back i rep southside jamaica queens to the fullest money makin' manhattan where's anna where's,Nicki Minaj
willis shoutout to the bronx staten island bitches dope uh brooklyn we go hard brooklyn we go hard hook fuck 'em tell 'em fuck 'em,Nicki Minaj
i fuck 'em i never suck 'em the deuces is what i chuck 'em i duck 'em i ddduck 'em fuck 'em tell 'em fuck,Nicki Minaj
'em i fuck 'em i never suck 'em the deuces is what i chuck 'em i duck 'em dddduck 'em interlude bring the heat back,Nicki Minaj
daddy bring the beat back yo no i'm not a freak no more okay i'm lyin' daddy i'm a freak on tour and i keep,Nicki Minaj
it wet yeah it stay on pour when i kick it on the jet they say the freak on board oh that's fly flyington i,Nicki Minaj
was just givin' the pilot the eyeington interlude mayday mayday mayday mayday i'm back 4 yup tell 'em no ready dem no ready dem no,Nicki Minaj
ready yet how them gon' be ready ah them ah them ah so delicate now all the dope girls tryin' to recruit me presidential coochie,Nicki Minaj
random man salute me hook,Nicki Minaj
kool g rap buck buck buck buck cause i don't play clown buck buck buck take that with you all the way down hook buck,Nicki Minaj
buck buck buck buck buck buck buck buck take that with you all the way down buck buck buck buck buck buck up up up,Nicki Minaj
and away cause i don't play clown buck buck buck buck buck buck buck buck buck take that with you all the way down buck,Nicki Minaj
buck buck buck buck buck up up up and away cause i don't play clown nicki minaj tell these bitches that i'm not the one,Nicki Minaj
some of them might get away but i'm poppin' one i'm on the back of the bike just cockin' guns german helmet pumps and versace,Nicki Minaj
stuns i am the ninja bitch named ginger hope somebody got a couple limbs they can lend ya cause i'm the president run up in,Nicki Minaj
ya resident say hello to the gunshot baddest bitch ya ever met buck buck buck buck buck buck sawedoff followed by the mossberg pump when,Nicki Minaj
i come through it get hotter than a soup kitchen i leave clips in your head like a beautician i hit one you hit one,Nicki Minaj
that means who alive but if they come back to queens that's a suicide i got some killers better tell these bitches who am i,Nicki Minaj
in italy already chilling with the tour guide hook buck buck buck buck buck buck buck buck buck take that with you all the way,Nicki Minaj
down buck buck buck buck buck buck up up up and away cause i don't play clown buck buck buck buck buck buck buck buck,Nicki Minaj
buck take that with you all the way down buck buck buck buck buck buck up up up and away cause i don't play clown,Nicki Minaj
ransom straight up you can take this with you on the way down or way up as long as my money gets paid up my,Nicki Minaj
weight up don't come into my lane with no layups get ate up you see how much space your boy take up usually i'm calm,Nicki Minaj
though but when it come to long dough i don't aim for the vest hit you from the face up when it's in a palm,Nicki Minaj
dough turn into a john doe i'm psycho i think about this shit when i wake up i don't want to starve kids i want,Nicki Minaj
y'all to all live so i'm gonna retire in a lambo like favre did aw shit news flash dummy i'm acting juvenile that new cash,Nicki Minaj
money it's buck buck buck if dude act funny i already told niggas don't do that to me i'm blazing the four so watch what,Nicki Minaj
you say to your boy take that with you on your way to the morgue one hook buck buck buck buck buck buck buck buck,Nicki Minaj
buck take that with you all the way down buck buck buck buck buck buck up up up and away cause i don't play clown,Nicki Minaj
buck buck buck buck buck buck buck buck buck take that with you all the way down buck buck buck buck buck buck up up,Nicki Minaj
up and away cause i don't play clown,Nicki Minaj
redone let's go to the beach each let's go get away they say what they gonna say have a drink clink found the bud light,Nicki Minaj
bad like me is hard to come by the patron own let's go get it on the zone own yes i'm in the zone is,Nicki Minaj
it two three leave a good tip i'mma blow off my money and don't give two prehook i'm on the floor floor i love to,Nicki Minaj
dance so give me more more 'til i can't stand get on the floor floor like it's your last chance if you want more more,Nicki Minaj
then here i am hook starships were meant to fly hands up and touch the sky can't stop cause we're so high let's do this,Nicki Minaj
one more time starships were meant to fly hands up and touch the sky let's do this one last time hands up we're higher than,Nicki Minaj
a er x jump in my hooptyhooptyhoop i own that and i ain't paying my rent this month i owe that but check who you,Nicki Minaj
want and check who you like dance all night there's no end in sight twinkle twinkle little star now everybody let me hear you say,Nicki Minaj
ray ray ray now spend all your money cause they pay pay pay and if you're a g you a ggg my name is onika,Nicki Minaj
you can call me nicki prehook get on the floor floor like it's your last chance if you want more more then here i am,Nicki Minaj
hook x,Nicki Minaj
nicki minaj i'm in the collard green 6 cornbread in the guts got the halloween kicks trick or treating the clutch come on nigga is,Nicki Minaj
you tricking or what flow tighter than a dick in the butt just hopped off the plane came back from vancouv' little white tee some,Nicki Minaj
boobs and bamboo white girls tell me hey nicki your camp rules is that why you get more head than shampoos asalaamalaikum no oink for,Nicki Minaj
me and i never let a dboy boink for free cause it's barbie bitch you can join the wave i done penny nickel dimed i,Nicki Minaj
done coined the phrase you couldn't beat me there if you had a leer indianstyle court side with a cavalier vip roseau's you can have,Nicki Minaj
a beer cause honey when you getting money you don't have a care now roger that rroger that roger that rroger that roger that roger,Nicki Minaj
thatroger tyga young black rico's kill for the c notes but me though i jack son bitch tito she wanna play games but this is,Nicki Minaj
not bingo monopoly i'm past go gon' ahead and deepthroat 4chick foursomes skin colors mocha sally and sonia put the pussies on my totem pole,Nicki Minaj
watt stroke 'em strike it like bowling now open like you yawnin' it's 6 in the morning sleeping on me probably in a coffin i'm,Nicki Minaj
hotter than the end of fuckin' august i'm awesome i'm awesome repeat it to your grandma and uncles my mothers tyga's no dad but i'm,Nicki Minaj
the motherfucker my fuckers this the last supper look no hands i'm a bread cuffer i don't dare lover i'm a dare devil i don't,Nicki Minaj
fear nothin' motherfucker young money now roger that roger that roger that roger that fuck around and never get roger back wayne i'm goin' in,Nicki Minaj
fresh off the jet sharper than gillette the blunt still wet so pass it like brat we sip side a mug we call it upset,Nicki Minaj
smoke more than 4 quarters we call it sudden debt i'm a beast you a pet ak long neck keith sweat weezy motherfucker capo in,Nicki Minaj
this bitch with me money talks and have a convo in this bitch with me i'm mountain high colorado in this bitch with me flow,Nicki Minaj
crazy 70 you just 650 0 bullets from the chopper take the roof off laughing to the bank i'm a goof ball it's ym and,Nicki Minaj
we at yo neck like a violin it's our world we make it spin and y'all the prey amen now roger that roger that where,Nicki Minaj
roger at i heard rog' a rat fuck around and never get roger back,Nicki Minaj
she said baby i know you love her but i love you she caught my face like a kodak i couldn't shake the weather storm,Nicki Minaj
had nothing on this chick named heather damn every time i seen her it was just the thought of break up but you know niggas,Nicki Minaj
and girls how they quit then they make up she told me she been in love with me ever since we were in 6th grade,Nicki Minaj
ms hills' class i'm just thinkin' ah oh mighty funny didn't notice her back then but now her body bangin' got me thinkin' ah oh,Nicki Minaj
i'm just thinkin' i'm so quick to fall i wanna hit it but i'm still involved she told me that the girl i'm with don't,Nicki Minaj
get it she wanna show me she can be better girlfriend shawty said she had so many dreams of her and me she couldn't sleep,Nicki Minaj
she tellin' me to come and get it all get it all she so glad the girlfriend that i used to have didn't wanna treat,Nicki Minaj
me right so she told me i could get it all get it all best believe me she gon' get it all get it all,Nicki Minaj
best believe me she gon' get it all get it all she told me that the girl i'm with don't get it she wanna show,Nicki Minaj
me she can be better girlfriend stop playin' man i been hotter than summer school 'cause even then i used to make them motha fuckas,Nicki Minaj
drool i been bad since sticky hands now all these bitches is nicki fans i gotta chuckle excuse the duffle i mean my ring so,Nicki Minaj
big it just bruise my knuckle and i just heard that you was back on the market let me stick shift ride it back it,Nicki Minaj
up and then park it 'cause you and me we should be together cop da matchin' lamborghini swahili leather now dat dat dat dat's black,Nicki Minaj
on black and if the bitch call ya phone that's a back hand smack nigga what she told me that the girl i'm with don't,Nicki Minaj
get it she wanna show me she can be better girlfriend shawty said she had so many dreams of her and me she couldn't sleep,Nicki Minaj
she tellin' me to come and get it all get it all she so glad the girlfriend that i used to have didn't wanna treat,Nicki Minaj
me right so she told me i could get it all get it all best believe me she gon' get it all get it all,Nicki Minaj
best believe me she gon' get it all get it all she told me that the girl i'm with don't get it she wanna show,Nicki Minaj
me she can be better girlfriend she freaky tangerine tone body belong on the cover of the 00 swimsuit issue of si she told me,Nicki Minaj
to don't leave her until i know i'da got over the whole fever and i can't stop best believe me she gon' get it all,Nicki Minaj
best believe me she gon' get it all she said it's just like when you hit a ball if you gon' swing you better get,Nicki Minaj
it all she told me that the girl i'm with don't get it she wanna show me she can be better girlfriend shawty said she,Nicki Minaj
had so many dreams of her and me she couldn't sleep she tellin' me to come and get it all get it all she so,Nicki Minaj
glad the girlfriend that i used to have didn't wanna treat me right so she told me i could get it all get it all,Nicki Minaj
best believe me she gon' get it all get it all best believe me she gon' get it all get it all she told me,Nicki Minaj
that the girl i'm with don't get it she wanna show me she can be better girlfriend she said baby i know you love her,Nicki Minaj
but i love you shawty said she had so many dreams of her and me she couldn't sleep she tellin' me to come and get,Nicki Minaj
it all get it all she so glad the girlfriend that i used to have didn't wanna treat me right so she told me i,Nicki Minaj
could get it all get it all best believe me she gon' get it all get it all best believe me she gon' get it,Nicki Minaj
all get it all she told me that the girl i'm with don't get it she wanna show me she can be better girlfriend i'm,Nicki Minaj
the one you need nicki minaj sean garrett let's get it young money,Nicki Minaj
dopeman please can i have another hit dopeman dopeman dopeman dopeman verse ayo once upon a time there lived a little bad bitch i just,Nicki Minaj
press the buttons on my little gadgets born in december so i am a sagittarius maybe just a little bicurious yo mineymotoeeniemeenie your wish is,Nicki Minaj
my command i mean i really really mean it 'cause i am the lady that was on i dream of jeannie they call it spaghetti,Nicki Minaj
but i call it linguini coke fizzles if you wanna get the sniffles i got that wetwet it could get wetter than a drizzle plus,Nicki Minaj
i got plenty no seeds in my twenty and i just got them peanut butter crack sandwiches you need a dopeman oh you need a,Nicki Minaj
snowman i got that lohan weight like rosanne but fuckin' with my money is a nono man i got them barbillions they call me coleman,Nicki Minaj
dopeman please can i have another hit dopeman please can i have another hit dopeman please can i have another hit dopeman nicki minaj dopeman,Nicki Minaj
dopeman beam me up scotty dopeman dopeman please can i have another hit king pen pusha dopeman please can i have another hit gang records,Nicki Minaj
dopeman please can i have another hit dopeman dopeman dopeman dopeman,Nicki Minaj
lyrics for this song have yet to be released please check back once the song has been released,Nicki Minaj
nicki minaj uh yo yo yo i'm the bad woof 'bout to get a maniped i'm the big bad wolf and your granny dead even,Nicki Minaj
though i'm in mexico i rep new york like plexico look switch my name now i'm celebrating hannukah lewinsky bitches young money monica i been,Nicki Minaj
hot since hedgehog sonic the so could you pass me the keys to the tonica i mean tonka that's the truck bitches fuck you and,Nicki Minaj
all of you fuck bitches matter fact put some sprinkles on my cupcakes and get ready to put your dimples in this duct tape,Nicki Minaj
holiday holiday slow that shit down come on now they done they know i do it they know when i do it it get done,Nicki Minaj
two sticks in my bun but but first of all when i say two sticks in my bun i mean that when i put a,Nicki Minaj
bun in my hair like when i put my hair in a ponytail and i wrap my hair in a bun i put two chinese,Nicki Minaj
sticks in my bun with the chinese bang 'cause y'all y'all minds is in the gutter that's what two sticks in my bun mean okay,Nicki Minaj
but holiday you already know y'knahmsayin they heard that hard spittin' they heard that fast shit now you know you gotta slow it down for,Nicki Minaj
them you know um they wanna hear me sing you know behind every bad bitch there's a really sweet girly girl there's a really sweet,Nicki Minaj
harajuku barbie and um now it's time for them to hear me get all nice and soft and moist i mean i'm sorry i didn't,Nicki Minaj
mean to say that i meant this is the portion of the tape where i just wanna be more you know delicate and wet splash,Nicki Minaj
i'm i'm i'm so i i didn't mean to say that i meant that you know holiday just slow it down daddy,Nicki Minaj
nicki minaj nicki minaj with megan thee stallion ayy okay okay okay ayy okay okay okay nicki minaj boobs is out ooh ass is out,Nicki Minaj
ooh ooh hit it hit it hit it hit it hit it hit it hit it hit it nicki minaj megan thee stallion hey hey,Nicki Minaj
haha haha,Nicki Minaj
nicki minaj so what's a barbie to do i mean it's like it's like i'm the baddest barbie in the fucking world i mean come,Nicki Minaj
on now it's barbie bitch sheesh sheesh stop stop aqua i'm a barbie girl in the barbie world life is plastic its fantastic you can,Nicki Minaj
brush my hair undress me everywhere imagination life is your creation come on barbie lets go party ah ah ah yeah i'm a barbie girl,Nicki Minaj
in the barbie world life is plastic its fantastic you can brush my hair undress me everywhere imagination life is your creation come on barbie,Nicki Minaj
lets go party ah ah ah yeah nicki minaj okay i was on my way to school i do's me i hopped out the drab,Nicki Minaj
grabbed my juicey i hop skipped and jumped past them hoopdies but wait i forgot to grab my loose sleeves i doubled right bback like,Nicki Minaj
who's that i did a little dance like bkatbboomkat i like how the jocks be watching me man so i grabbed my crotch and said,Nicki Minaj
heehee i be like bum stickety bum while i popped my gum they looking dumb dickety dumb think they stopped in some uh i said,Nicki Minaj
excuse me honey i'm bbugs bunny no more funny ain't got my carrots he ain't got nothing from me 'cause we the mean girls yes,Nicki Minaj
we're so fetch and when we in the yard be jumping double dutch we back to the future pearl you were the best now i,Nicki Minaj
got everybody looking at me i got everybody looking at me aqua i'm a barbie girl in the barbie world life is plastic its fantastic,Nicki Minaj
you can brush my hair undress me everywhere imagination life is your creation come on barbie lets go party ah ah ah yeah i'm a,Nicki Minaj
barbie girl in the barbie world life is plastic its fantastic you can brush my hair undress me everywhere imagination life is your creation come,Nicki Minaj
on barbie lets go party ah ah ah yeah i'm a barbie girl in the barbie world life is plastic its fantastic you can brush,Nicki Minaj
my hair undress me everywhere imagination life is your creation come on barbie lets go party ah ah ah yeah come on barbie lets go,Nicki Minaj
party oohwoah oohwoah come on barbie lets go party ah ah ah yeah come on barbie lets go party oohwoah oohwoah she lives fantasies my,Nicki Minaj
life's dreams are plastic her goals are stretched out my goals arent elastic below average d's same time she's fantastic she's the tip of the,Nicki Minaj
